GPSWeek,GPSTime,Latitude,Longitude,Altitude,cmd_v,v,shiftLevel
2282,551098.0,37.43298807,121.51673465,71.89,3,3.171875,3
2282,551100.0,37.43303942,121.51675487,71.94,3,3.1328125,3
2282,551102.0,37.43308187,121.51676891,71.91,3,2.828125,3
2282,551104.0,37.43310757,121.51677202,71.73,3,3.0546875,3
2282,551106.0,37.43315998,121.51679181,71.69,3,3.2109375,3
2282,551108.0,37.43318648,121.51679575,71.55,3,2.921875,3
2282,551110.0,37.43307361,121.5167174,70.93,3,2.8828125,3
2282,551112.0,37.43308467,121.51671626,70.86,3,2.9609375,3
2282,551114.0,37.4331082,121.51672101,70.82,3,3.2265625,3
2282,551116.0,37.43313653,121.51672887,70.83,3,3.015625,3
2282,551118.0,37.43319441,121.51675472,70.92,3,2.8125,3
2282,551120.0,37.43325144,121.51678044,70.96,3,3.1171875,3
2282,551122.0,37.43334606,121.51682923,71.11,3,2.921875,3
2282,551124.0,37.43334752,121.51682316,70.89,3,2.8671875,3
2282,551126.0,37.43336162,121.51682135,70.68,3,3.1875,3
2282,551128.0,37.43337996,121.51682228,70.5,3,2.9609375,3
2282,551130.0,37.43342244,121.516838,70.46,3,2.8515625,3
2282,551132.0,37.43345583,121.5168481,70.35,3,2.9609375,3
2282,551134.0,37.43349365,121.51686065,70.24,3,2.71875,3
2282,551136.0,37.43350476,121.51685667,70.08,3,3.015625,3
2282,551138.0,37.43353836,121.51686667,69.97,3,2.828125,3
2282,551140.0,37.43353187,121.51685265,69.78,3,3.0390625,3
2282,551142.0,37.43356951,121.51686524,69.75,3,3.2109375,3
2282,551144.0,37.43360934,121.51688044,69.68,3,2.984375,3
2282,551146.0,37.433608,121.51687906,69.68,3,2.8828125,3
2282,551148.0,37.43360217,121.51687781,69.67,3,3.1875,3
2282,551150.0,37.43359446,121.51687566,69.68,3,3.0390625,3
2282,551152.0,37.43358541,121.51687296,69.7,3,2.71875,3
2282,551154.0,37.43357677,121.51687014,69.7,3,3.2265625,3
2282,551156.0,37.43356662,121.51686657,69.72,3,3.1484375,3
2282,551158.0,37.43355425,121.51686252,69.72,3,2.8125,3
2282,551160.0,37.43354268,121.5168589,69.73,3,3.0390625,3
2282,551162.0,37.43352947,121.51685423,69.73,3,3.0,3
2282,551164.0,37.43351474,121.51684939,69.74,3,2.734375,3
2282,551166.0,37.43350034,121.51684482,69.74,3,3.2890625,3
2282,551168.0,37.43348516,121.51683934,69.75,3,3.4765625,3
2282,551170.0,37.43346847,121.51683357,69.79,3,3.25,3
